"name","parent","size"
"one who cradle-snatches","2.4.13.11.NA.NA.NA.sub.4.2","10"
"man who lavishes gifts on young woman","2.4.13.11.NA.NA.NA.sub.4.1","10"
"young lover of older woman","2.4.13.11.NA.NA.NA.sub.4.1","10"
"female friend of middle-aged man","2.4.13.11.NA.NA.NA.sub.4.1","10"
"female who shares one's bed","2.4.13.11.NA.NA.NA.sub.4.1","10"
"female lover seeking financial gain","2.4.13.11.NA.NA.NA.sub.4.1","10"
"foreign female engaged in love affair","2.4.13.11.NA.NA.NA.sub.4.1","10"
"with reference to copy-book romance","2.4.13.11.NA.NA.NA.sub.4.1","10"
"young man in conventional romance","2.4.13.11.NA.NA.NA.sub.4.2","10"
"state/condition of being manless","2.4.13.11.NA.NA.NA.sub.4.1","10"
"romantic/ideal","2.4.13.11.NA.NA.NA.sub.4.1","10"
"intense/intensive","2.4.13.11.NA.NA.NA.sub.4.1","10"
"without a chaperon","2.4.13.11.NA.NA.NA.sub.4.1","10"
"alone with an unchaperoned woman","2.4.13.11.NA.NA.NA.sub.4.2","10"
"pertaining to romantic situation","2.4.13.11.NA.NA.NA.sub.4.1","10"
"Have affectionate/sexual relationship","2.4.13.11.NA.NA.NA.4","10"
"unite with one of opposite sex","2.4.13.11.NA.NA.NA.sub.4.1","10"
"carry on illicit intimacy","2.4.13.11.NA.NA.NA.sub.4.1","10"
"play gooseberry","2.4.13.11.NA.NA.NA.sub.4.1","10"
"cradle-snatch","2.4.13.11.NA.NA.NA.sub.4.1","10"
"carry on affair for financial gain","2.4.13.11.NA.NA.NA.sub.4.1","10"
"arrange in couples of opposite sexes","2.4.13.11.NA.NA.NA.sub.4.1","10"
"put (a couple) to bed together","2.4.13.11.NA.NA.NA.sub.4.1","10"
"involve in compromising relations with","2.4.13.11.NA.NA.NA.sub.4.1","10"
"initiate a casual/sexual relationship (with)","2.4.13.11.NA.NA.NA.sub.4.1","10"
"appear publicly with member of opposite sex","2.4.13.11.NA.NA.NA.sub.4.1","10"
"One who loves/a lover","2.4.13.12.NA.NA.NA.4","10"
"male lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"man who courts a maidservant","2.4.13.12.NA.NA.NA.sub.4.2","10"
"man who cuts arm to drink lover's health","2.4.13.12.NA.NA.NA.sub.4.2","10"
"female lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"black female lover","2.4.13.12.NA.NA.NA.sub.4.2","10"
"regular boyfriend/girlfriend","2.4.13.12.NA.NA.NA.sub.4.1","10"
"long-term lover/companion","2.4.13.12.NA.NA.NA.sub.4.1","10"
"rival for the affections","2.4.13.12.NA.NA.NA.sub.4.1","10"
"second lover/gallant","2.4.13.12.NA.NA.NA.sub.4.2","10"
"faithful lover/sweetheart","2.4.13.12.NA.NA.NA.sub.4.1","10"
"lover whose love is ridiculed","2.4.13.12.NA.NA.NA.sub.4.1","10"
"lover who adjusts behaviour to please","2.4.13.12.NA.NA.NA.sub.4.1","10"
"lover/friend of a child's mother","2.4.13.12.NA.NA.NA.sub.4.1","10"
"woman skilled in the arts of love","2.4.13.12.NA.NA.NA.sub.4.1","10"
"woman pre-eminent in romance","2.4.13.12.NA.NA.NA.sub.4.2","10"
"one who capriciously casts off a lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"fact of being dismissed","2.4.13.12.NA.NA.NA.sub.4.2","10"
"condition of being a lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"one who is loved/a sweetheart","2.4.13.12.NA.NA.NA.sub.4.1","10"
"specifically a female sweetheart/girlfriend","2.4.13.12.NA.NA.NA.sub.4.2","10"
"gay lady","2.4.13.12.NA.NA.NA.sub.4.3","10"
"favourite mistress","2.4.13.12.NA.NA.NA.sub.4.3","10"
"specifically male sweetheart","2.4.13.12.NA.NA.NA.sub.4.2","10"
"adored person","2.4.13.12.NA.NA.NA.sub.4.1","10"
"person chosen as one's Valentine","2.4.13.12.NA.NA.NA.sub.4.1","10"
"object on which love is centred","2.4.13.12.NA.NA.NA.sub.4.1","10"
"being/acting the part of a sweetheart","2.4.13.12.NA.NA.NA.sub.4.1","10"
"condition of being the servant (of love)","2.4.13.12.NA.NA.NA.sub.4.1","10"
"Pertaining to a lover","2.4.13.12.NA.NA.NA.4","10"
"regular/constant","2.4.13.12.NA.NA.NA.sub.4.1","10"
"rustic","2.4.13.12.NA.NA.NA.sub.4.1","10"
"juvenile","2.4.13.12.NA.NA.NA.sub.4.1","10"
"like a lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"not","2.4.13.12.NA.NA.NA.sub.4.2","10"
"provided with/having a lover/mate","2.4.13.12.NA.NA.NA.sub.4.1","10"
"without a lover/mate","2.4.13.12.NA.NA.NA.sub.4.2","10"
"capricious in love","2.4.13.12.NA.NA.NA.sub.4.1","10"
"In the manner of a lover","2.4.13.12.NA.NA.NA.4","10"
"on the rebound","2.4.13.12.NA.NA.NA.sub.4.1","10"
"Be someone's sweetheart","2.4.13.12.NA.NA.NA.4","10"
"be assigned by repute as a lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"be rejected/jilted","2.4.13.12.NA.NA.NA.sub.4.1","10"
"reject/jilt a lover","2.4.13.12.NA.NA.NA.sub.4.2","10"
"Be lover of","2.4.13.12.NA.NA.NA.4","10"
"act the beau to","2.4.13.12.NA.NA.NA.sub.4.1","10"
"be mentioned in connection with","2.4.13.12.NA.NA.NA.sub.4.2","10"
"reject/jilt a lover","2.4.13.12.NA.NA.NA.sub.4.1","10"
"Courtship/wooing","2.4.13.13.NA.NA.NA.4","10"
"act of courtship","2.4.13.13.NA.NA.NA.sub.4.1","10"
"amorous overture(s)/approache(s)","2.4.13.13.NA.NA.NA.sub.4.2","10"
"love proposal/declaration","2.4.13.13.NA.NA.NA.sub.4.2","10"
"words of temptation/courtship","2.4.13.13.NA.NA.NA.sub.4.3","10"
"one who courts/woos","2.4.13.13.NA.NA.NA.sub.4.1","10"
"making fast progress","2.4.13.13.NA.NA.NA.sub.4.2","10"
"paying court to a mistress","2.4.13.13.NA.NA.NA.sub.4.1","10"
"gaining of favour/hand of another","2.4.13.13.NA.NA.NA.sub.4.1","10"
"person whose favour has been won by art","2.4.13.13.NA.NA.NA.sub.4.2","10"
"one who frequents ladies' chambers","2.4.13.13.NA.NA.NA.sub.4.1","10"
"one devoted to the service of ladies","2.4.13.13.NA.NA.NA.sub.4.1","10"
"practice of attending married woman","2.4.13.13.NA.NA.NA.sub.4.1","10"
"recognised gallant of married woman","2.4.13.13.NA.NA.NA.sub.4.2","10"
"devotion/attendance on a lady","2.4.13.13.NA.NA.NA.sub.4.1","10"
"man devoted to attendance on lady","2.4.13.13.NA.NA.NA.sub.4.2","10"
"devotion/suit of a lover","2.4.13.13.NA.NA.NA.sub.4.2","10"
"older man who pursues a younger man","2.4.13.13.NA.NA.NA.sub.4.2","10"
"young man pursued by older man","2.4.13.13.NA.NA.NA.sub.4.3","10"
"exchange of pins to indicate relationship","2.4.13.13.NA.NA.NA.sub.4.1","10"
"action of walking out with as a lover","2.4.13.13.NA.NA.NA.sub.4.1","10"
"method of courtship","2.4.13.13.NA.NA.NA.sub.4.1","10"
"romantic appointment","2.4.13.13.NA.NA.NA.sub.4.1","10"
"partner in the dance","2.4.13.13.NA.NA.NA.sub.4.1","10"
"escort","2.4.13.13.NA.NA.NA.sub.4.1","10"
"practice of going on dates","2.4.13.13.NA.NA.NA.sub.4.1","10"
"person with whom one has a date","2.4.13.13.NA.NA.NA.sub.4.2","10"
"date with person never seen before","2.4.13.13.NA.NA.NA.sub.4.2","10"
"person with whom one has a blind date","2.4.13.13.NA.NA.NA.sub.4.3","10"
"single person seeking lover","2.4.13.13.NA.NA.NA.sub.4.1","10"
"Of/pertaining to courtship","2.4.13.13.NA.NA.NA.4","10"
"wooing/courting","2.4.13.13.NA.NA.NA.sub.4.1","10"
"wooed/courted","2.4.13.13.NA.NA.NA.sub.4.1","10"
"haunting the chamber/boudoir","2.4.13.13.NA.NA.NA.sub.4.1","10"
"without a date","2.4.13.13.NA.NA.NA.sub.4.1","10"
"Like a wooer","2.4.13.13.NA.NA.NA.4","10"
"searching for amorous partner","2.4.13.13.NA.NA.NA.sub.4.1","10"
"Pay amorous attention to","2.4.13.13.NA.NA.NA.4","10"
"make advances","2.4.13.13.NA.NA.NA.sub.4.1","10"
"Court/engage in courtship","2.4.13.13.NA.NA.NA.4","10"
"solicit/sue woman in love","2.4.13.13.NA.NA.NA.sub.4.1","10"
"play the lover/wooer","2.4.13.13.NA.NA.NA.sub.4.1","10"
"walk out with person as lover","2.4.13.13.NA.NA.NA.sub.4.1","10"
"be walked out","2.4.13.13.NA.NA.NA.sub.4.2","10"
"keep company as lovers","2.4.13.13.NA.NA.NA.sub.4.2","10"
"keep company with person of opposite sex","2.4.13.13.NA.NA.NA.sub.4.2","10"
"keep regular company as boy/girlfriend","2.4.13.13.NA.NA.NA.sub.4.2","10"
"be recipient of frequent male attentions","2.4.13.13.NA.NA.NA.sub.4.1","10"
"sit up late as method of courtship","2.4.13.13.NA.NA.NA.sub.4.1","10"
"invite courtship","2.4.13.13.NA.NA.NA.sub.4.1","10"
"Court/woo","2.4.13.13.NA.NA.NA.4","10"
"by frequent entertainment/dating","2.4.13.13.NA.NA.NA.sub.4.1","10"
"pursue (a person) amorously","2.4.13.13.NA.NA.NA.sub.4.1","10"
"(of female) solicit the love of","2.4.13.13.NA.NA.NA.sub.4.1","10"
"keep company with as a lover","2.4.13.13.NA.NA.NA.sub.4.1","10"
"make sweetheart of","2.4.13.13.NA.NA.NA.sub.4.1","10"
"make/have a date with","2.4.13.13.NA.NA.NA.sub.4.1","10"
"conduct (someone) to the dance","2.4.13.13.NA.NA.NA.sub.4.2","10"
"act as escort","2.4.13.13.NA.NA.NA.sub.4.2","10"
"fail to keep a date","2.4.13.13.NA.NA.NA.sub.4.2","10"
"persuade into by romancing","2.4.13.13.NA.NA.NA.sub.4.1","10"
"Flirtation/coquetry","2.4.13.14.NA.NA.NA.4","10"
"state/quality of being flirtatious/coquettish","2.4.13.14.NA.NA.NA.sub.4.1","10"
"amorous play","2.4.13.14.NA.NA.NA.sub.4.1","10"
"wordy/playful/amorous skirmishing","2.4.13.14.NA.NA.NA.sub.4.2","10"
"flirt","2.4.13.14.NA.NA.NA.sub.4.1","10"
"male flirt","2.4.13.14.NA.NA.NA.sub.4.2","10"
"ladies' man/philanderer","2.4.13.14.NA.NA.NA.sub.4.3","10"
"lounge lizard","2.4.13.14.NA.NA.NA.sub.4.3","10"
"dallying male follower","2.4.13.14.NA.NA.NA.sub.4.3","10"
"one who loves to lie on a lady's lap","2.4.13.14.NA.NA.NA.sub.4.3","10"
"used allusively for young male eloper","2.4.13.14.NA.NA.NA.sub.4.3","10"
"female flirt","2.4.13.14.NA.NA.NA.sub.4.2","10"
"woman who flirts with garrison officers","2.4.13.14.NA.NA.NA.sub.4.3","10"
"one who is flirted with","2.4.13.14.NA.NA.NA.sub.4.1","10"
"person to flirt with","2.4.13.14.NA.NA.NA.sub.4.2","10"
"amorous looks/demeanour","2.4.13.14.NA.NA.NA.sub.4.1","10"
"flirtatious look(s)","2.4.13.14.NA.NA.NA.sub.4.2","10"
"action of giving amorous glances","2.4.13.14.NA.NA.NA.sub.4.2","10"
"one who assumes languid look for flirtation","2.4.13.14.NA.NA.NA.sub.4.2","10"
"expression of longing/tenderness","2.4.13.14.NA.NA.NA.sub.4.2","10"
"attempt to gain someone's affections","2.4.13.14.NA.NA.NA.sub.4.1","10"
"promenade for purposes of flirtation","2.4.13.14.NA.NA.NA.sub.4.1","10"
"act of","2.4.13.14.NA.NA.NA.sub.4.2","10"
"cultivation of female society for advancement","2.4.13.14.NA.NA.NA.sub.4.1","10"
"one who","2.4.13.14.NA.NA.NA.sub.4.2","10"
"act of fascinating women","2.4.13.14.NA.NA.NA.sub.4.1","10"
"instance of coquetry","2.4.13.14.NA.NA.NA.sub.4.1","10"
"coquettish act","2.4.13.14.NA.NA.NA.sub.4.2","10"
"coquettish air(s)","2.4.13.14.NA.NA.NA.sub.4.2","10"
"instance of philandering","2.4.13.14.NA.NA.NA.sub.4.1","10"
"escorting women as if a military duty","2.4.13.14.NA.NA.NA.sub.4.1","10"
"Of/pertaining to flirtation","2.4.13.14.NA.NA.NA.4","10"
"that flirts","2.4.13.14.NA.NA.NA.sub.4.1","10"
"given to flirtation","2.4.13.14.NA.NA.NA.sub.4.1","10"
"devoid of flirtation","2.4.13.14.NA.NA.NA.sub.4.2","10"
"ready to flirt/be flirted with","2.4.13.14.NA.NA.NA.sub.4.1","10"
"amorously sportive","2.4.13.14.NA.NA.NA.sub.4.1","10"
"casting amorous/admiring looks","2.4.13.14.NA.NA.NA.sub.4.1","10"
"(of an eye) expressive of tenderness","2.4.13.14.NA.NA.NA.sub.4.2","10"
"having a power of fascination over women","2.4.13.14.NA.NA.NA.sub.4.1","10"
"cultivating female society","2.4.13.14.NA.NA.NA.sub.4.1","10"
"like/of the nature of a coquette","2.4.13.14.NA.NA.NA.sub.4.1","10"
"not","2.4.13.14.NA.NA.NA.sub.4.2","10"
"eager to associate with boys","2.4.13.14.NA.NA.NA.sub.4.1","10"
"intent on winning someone's affections","2.4.13.14.NA.NA.NA.sub.4.1","10"
"engaged in fascinating someone","2.4.13.14.NA.NA.NA.sub.4.1","10"
"In a flirtatious manner","2.4.13.14.NA.NA.NA.4","10"
"in an amorously sportive manner","2.4.13.14.NA.NA.NA.sub.4.1","10"
"in a coquette-like manner","2.4.13.14.NA.NA.NA.sub.4.1","10"
"Flirt/philander/dally","2.4.13.14.NA.NA.NA.4","10"
"engage in flirtation/have an affair","2.4.13.14.NA.NA.NA.sub.4.1","10"
"sport/struggle amorously","2.4.13.14.NA.NA.NA.sub.4.1","10"
"cast amorous glances","2.4.13.14.NA.NA.NA.sub.4.1","10"
"assume languid look/expression","2.4.13.14.NA.NA.NA.sub.4.2","10"
"consort with women","2.4.13.14.NA.NA.NA.sub.4.1","10"
"Flirt with","2.4.13.14.NA.NA.NA.4","10"
"become amorously acquainted with","2.4.13.14.NA.NA.NA.sub.4.1","10"
"look amorously at","2.4.13.14.NA.NA.NA.sub.4.1","10"
"caress (a hand) in flirting fashion","2.4.13.14.NA.NA.NA.sub.4.1","10"
"try determinedly to gain (someone's) affections","2.4.13.14.NA.NA.NA.sub.4.1","10"
"assail with love proposals","2.4.13.14.NA.NA.NA.sub.4.2","10"
"be placed so as to invite man's attention","2.4.13.14.NA.NA.NA.sub.4.1","10"
"(try to) enter amorous relationship with","2.4.13.14.NA.NA.NA.sub.4.1","10"
"court/beg favour of a woman","2.4.13.14.NA.NA.NA.sub.4.1","10"
"draw on (as tempter)","2.4.13.14.NA.NA.NA.sub.4.1","10"
"attempt to seduce (a woman)","2.4.13.14.NA.NA.NA.sub.4.1","10"
"Friendliness","2.4.13.15.NA.NA.NA.4","10"
"mixture of friendliness and worthiness","2.4.13.15.NA.NA.NA.sub.4.1","10"
"friendly feeling","2.4.13.15.NA.NA.NA.sub.4.1","10"
"animated display of","2.4.13.15.NA.NA.NA.sub.4.2","10"
"lack of friendliness","2.4.13.15.NA.NA.NA.sub.4.1","10"
"condition/relation of chum(s)","2.4.13.15.NA.NA.NA.sub.4.1","10"
"action of befriending","2.4.13.15.NA.NA.NA.sub.4.1","10"
"one who befriends","2.4.13.15.NA.NA.NA.sub.4.2","10"
"specifically a female during World War One","2.4.13.15.NA.NA.NA.sub.4.3","10"
"one who is befriended","2.4.13.15.NA.NA.NA.sub.4.2","10"
"friendship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"intimate friendship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"intimate/confidential communion","2.4.13.15.NA.NA.NA.sub.4.2","10"
"relationship between pen-friends","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of friendship) renewed cultivation","2.4.13.15.NA.NA.NA.sub.4.2","10"
"act of friendship/favour","2.4.13.15.NA.NA.NA.sub.4.2","10"
"friendly relation(s)","2.4.13.15.NA.NA.NA.sub.4.1","10"
"first warmth of","2.4.13.15.NA.NA.NA.sub.4.2","10"
"a move towards","2.4.13.15.NA.NA.NA.sub.4.2","10"
"between men","2.4.13.15.NA.NA.NA.sub.4.2","10"
"action of establishing","2.4.13.15.NA.NA.NA.sub.4.3","10"
"between kidnappers and victims","2.4.13.15.NA.NA.NA.sub.4.2","10"
"intimate relation/connexion","2.4.13.15.NA.NA.NA.sub.4.2","10"
"symbol of friendship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"hearty gesture of friendship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"skin of palm as making contact in friendship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"intimacy","2.4.13.15.NA.NA.NA.sub.4.1","10"
"condition of being entrusted with secrets","2.4.13.15.NA.NA.NA.sub.4.2","10"
"confiding of private/secret matters","2.4.13.15.NA.NA.NA.sub.4.3","10"
"state of being confidential","2.4.13.15.NA.NA.NA.sub.4.3","10"
"state/footing of intimate friends","2.4.13.15.NA.NA.NA.sub.4.2","10"
"fact of getting on well together","2.4.13.15.NA.NA.NA.sub.4.1","10"
"person on terms of cousinship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"relationship of cater-cousins","2.4.13.15.NA.NA.NA.sub.4.2","10"
"friend","2.4.13.15.NA.NA.NA.sub.4.1","10"
"collectively","2.4.13.15.NA.NA.NA.sub.4.2","10"
"plural","2.4.13.15.NA.NA.NA.sub.4.2","10"
"person extremely loving/friendly with another","2.4.13.15.NA.NA.NA.sub.4.2","10"
"as form of address","2.4.13.15.NA.NA.NA.sub.4.2","10"
"close/intimate friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"one's closest friend","2.4.13.15.NA.NA.NA.sub.4.3","10"
"circle of intimate friends","2.4.13.15.NA.NA.NA.sub.4.3","10"
"confidante","2.4.13.15.NA.NA.NA.sub.4.2","10"
"close associate/companion","2.4.13.15.NA.NA.NA.sub.4.2","10"
"inseparable companions","2.4.13.15.NA.NA.NA.sub.4.3","10"
"constant/steadfast friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"spokesman and friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"pen-friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"personal friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"one's favourite friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"second self/kindred spirit","2.4.13.15.NA.NA.NA.sub.4.2","10"
"female friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"woman's","2.4.13.15.NA.NA.NA.sub.4.3","10"
"invited to attend a birth","2.4.13.15.NA.NA.NA.sub.4.4","10"
"from one's own neighbourhood","2.4.13.15.NA.NA.NA.sub.4.3","10"
"male friend from one's own neighbourhood","2.4.13.15.NA.NA.NA.sub.4.2","10"
"as opposed to enemy","2.4.13.15.NA.NA.NA.sub.4.2","10"
"peaceable/friendly person","2.4.13.15.NA.NA.NA.sub.4.2","10"
"nearest friend/relative","2.4.13.15.NA.NA.NA.sub.4.3","10"
"person made a convenience by friends","2.4.13.15.NA.NA.NA.sub.4.2","10"
"unpleasantly honest friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"people united by kinship/friendship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"ally","2.4.13.15.NA.NA.NA.sub.4.2","10"
"one's fellows/habitual companions","2.4.13.15.NA.NA.NA.sub.4.1","10"
"state of being acquainted","2.4.13.15.NA.NA.NA.sub.4.1","10"
"specifically with a person","2.4.13.15.NA.NA.NA.sub.4.2","10"
"acquaintance","2.4.13.15.NA.NA.NA.sub.4.2","10"
"chance acquaintance","2.4.13.15.NA.NA.NA.sub.4.3","10"
"slight acquaintance","2.4.13.15.NA.NA.NA.sub.4.3","10"
"visiting acquaintance","2.4.13.15.NA.NA.NA.sub.4.3","10"
"idle acquaintance","2.4.13.15.NA.NA.NA.sub.4.3","10"
"those with whom one is acquainted","2.4.13.15.NA.NA.NA.sub.4.3","10"
"unknown person","2.4.13.15.NA.NA.NA.sub.4.3","10"
"homeliness/familiarity","2.4.13.15.NA.NA.NA.sub.4.1","10"
"familiar intercourse","2.4.13.15.NA.NA.NA.sub.4.2","10"
"addressing with familiar 'tu'","2.4.13.15.NA.NA.NA.sub.4.2","10"
"associating familiarly","2.4.13.15.NA.NA.NA.sub.4.2","10"
"instance of familiar behaviour","2.4.13.15.NA.NA.NA.sub.4.2","10"
"Friendly","2.4.13.15.NA.NA.NA.4","10"
"and worthy","2.4.13.15.NA.NA.NA.sub.4.1","10"
"on terms of fellowship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"not hostile/at variance","2.4.13.15.NA.NA.NA.sub.4.1","10"
"not estranged in feeling","2.4.13.15.NA.NA.NA.sub.4.2","10"
"characteristic of friends","2.4.13.15.NA.NA.NA.sub.4.1","10"
"having friends","2.4.13.15.NA.NA.NA.sub.4.1","10"
"having many friends","2.4.13.15.NA.NA.NA.sub.4.2","10"
"possessed of powerful friends","2.4.13.15.NA.NA.NA.sub.4.2","10"
"not repelled (of friendly advances)","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of a friend) thorough/trusty","2.4.13.15.NA.NA.NA.sub.4.1","10"
"(of words/conduct) friendly","2.4.13.15.NA.NA.NA.sub.4.1","10"
"warm/friendly in manner","2.4.13.15.NA.NA.NA.sub.4.1","10"
"that can be approached/accosted","2.4.13.15.NA.NA.NA.sub.4.2","10"
"intimate/familiar","2.4.13.15.NA.NA.NA.sub.4.1","10"
"very intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of people) wholly devoted/intimate/unreserved","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of persons) suited to each other","2.4.13.15.NA.NA.NA.sub.4.2","10"
"closely associated/acquainted","2.4.13.15.NA.NA.NA.sub.4.2","10"
"on a most intimate footing/over-familiar","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of friendship) intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of social intercourse) intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of a friend) intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of personal relations) intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"privately intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"of/pertaining to private friendship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"on intimate terms with a woman","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of relatives/friends) close","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of friends) admitted to intimacy","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of friends) from same background/town","2.4.13.15.NA.NA.NA.sub.4.2","10"
"nearest in respect of kinship/intimacy","2.4.13.15.NA.NA.NA.sub.4.2","10"
"not intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"seeking acquaintance/intimacy","2.4.13.15.NA.NA.NA.sub.4.2","10"
"face to face/in private","2.4.13.15.NA.NA.NA.sub.4.2","10"
"on terms of close friendship with other girls","2.4.13.15.NA.NA.NA.sub.4.1","10"
"befriended","2.4.13.15.NA.NA.NA.sub.4.1","10"
"befriending","2.4.13.15.NA.NA.NA.sub.4.2","10"
"well acquainted/familiar with","2.4.13.15.NA.NA.NA.sub.4.1","10"
"(of persons) familiar/well-known","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(mutually) acquainted","2.4.13.15.NA.NA.NA.sub.4.2","10"
"in close companionship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"suggestive of familiar intercourse","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of friendship) lasting only in good times","2.4.13.15.NA.NA.NA.sub.4.1","10"
"In a friendly manner","2.4.13.15.NA.NA.NA.4","10"
"in a worthy and friendly manner","2.4.13.15.NA.NA.NA.sub.4.1","10"
"in a warm and friendly manner","2.4.13.15.NA.NA.NA.sub.4.1","10"
"harmoniously/in concord","2.4.13.15.NA.NA.NA.sub.4.1","10"
"intimately/familiarly","2.4.13.15.NA.NA.NA.sub.4.1","10"
"on very intimate terms","2.4.13.15.NA.NA.NA.sub.4.2","10"
"in close/intimate alliance","2.4.13.15.NA.NA.NA.sub.4.2","10"
"face to face/in private","2.4.13.15.NA.NA.NA.sub.4.2","10"
"more closely/intimately","2.4.13.15.NA.NA.NA.sub.4.2","10"
"(of friendship/connection) closely","2.4.13.15.NA.NA.NA.sub.4.2","10"
"for the sake of old friendship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"out of friendly feeling","2.4.13.15.NA.NA.NA.sub.4.1","10"
"on becoming acquainted with","2.4.13.15.NA.NA.NA.sub.4.1","10"
"familiarly/as an acquaintance","2.4.13.15.NA.NA.NA.sub.4.2","10"
"in a homely manner","2.4.13.15.NA.NA.NA.sub.4.1","10"
"act/live harmoniously together","2.4.13.15.NA.NA.NA.sub.4.1","10"
"gain favour/establish relations","2.4.13.15.NA.NA.NA.sub.4.1","10"
"become friendly","2.4.13.15.NA.NA.NA.sub.4.1","10"
"become friendly/intimate","2.4.13.15.NA.NA.NA.sub.4.2","10"
"make friendly advances","2.4.13.15.NA.NA.NA.sub.4.2","10"
"respond to friendly advances","2.4.13.15.NA.NA.NA.sub.4.2","10"
"keep company with","2.4.13.15.NA.NA.NA.sub.4.1","10"
"be good friends","2.4.13.15.NA.NA.NA.sub.4.1","10"
"be on intimate terms","2.4.13.15.NA.NA.NA.sub.4.2","10"
"be on terms of free and easy companionship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"be on familiar terms","2.4.13.15.NA.NA.NA.sub.4.2","10"
"come nearer/into personal relations","2.4.13.15.NA.NA.NA.sub.4.2","10"
"be/part on good terms","2.4.13.15.NA.NA.NA.sub.4.2","10"
"remain in favour/on good terms","2.4.13.15.NA.NA.NA.sub.4.2","10"
"maintain friendship/acquaintance","2.4.13.15.NA.NA.NA.sub.4.2","10"
"be someone's sweetheart/friend/partner","2.4.13.15.NA.NA.NA.sub.4.1","10"
"act the friend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"act as gossip/familiar acquaintance","2.4.13.15.NA.NA.NA.sub.4.2","10"
"get on (well)","2.4.13.15.NA.NA.NA.sub.4.1","10"
"meet/fall in with fortunately","2.4.13.15.NA.NA.NA.sub.4.2","10"
"associate (with) as a crony","2.4.13.15.NA.NA.NA.sub.4.1","10"
"join hands in token of amity","2.4.13.15.NA.NA.NA.sub.4.1","10"
"slap/shake hands in gesture of friendship","2.4.13.15.NA.NA.NA.sub.4.2","10"
"become mutually acquainted","2.4.13.15.NA.NA.NA.sub.4.1","10"
"hold familiar intercourse","2.4.13.15.NA.NA.NA.sub.4.1","10"
"be conversant","2.4.13.15.NA.NA.NA.sub.4.2","10"
"scrape acquaintance","2.4.13.15.NA.NA.NA.sub.4.1","10"
"Make friends with","2.4.13.15.NA.NA.NA.4","10"
"be very friendly with","2.4.13.15.NA.NA.NA.sub.4.1","10"
"try to be friendly with","2.4.13.15.NA.NA.NA.sub.4.1","10"
"become familiar/attain to intimacy with","2.4.13.15.NA.NA.NA.sub.4.1","10"
"have as a friend on one's side","2.4.13.15.NA.NA.NA.sub.4.1","10"
"remain in favour/on good terms with","2.4.13.15.NA.NA.NA.sub.4.2","10"
"make friendly/familiar","2.4.13.15.NA.NA.NA.sub.4.1","10"
"put (a person) on a footing of intimacy","2.4.13.15.NA.NA.NA.sub.4.2","10"
"bring into accord/harmony","2.4.13.15.NA.NA.NA.sub.4.2","10"
"act as friend to/befriend","2.4.13.15.NA.NA.NA.sub.4.1","10"
"fail to befriend","2.4.13.15.NA.NA.NA.sub.4.2","10"
"resume a friendship","2.4.13.15.NA.NA.NA.sub.4.1","10"
"accept (a person) as a friend","2.4.13.15.NA.NA.NA.sub.4.1","10"
