"name","parent"
"where arranged match is usual","3.1.1.5.6.NA.NA.sub.5.2"
"an arranged match","3.1.1.5.6.NA.NA.sub.5.1"
"first step in","3.1.1.5.6.NA.NA.sub.5.2"
"marriage bureau","3.1.1.5.6.NA.NA.sub.5.1"
"one who works for","3.1.1.5.6.NA.NA.sub.5.2"
"the opposite of match-making","3.1.1.5.6.NA.NA.sub.5.1"
"Match-making","3.1.1.5.6.NA.NA.5"
"the opposite of match-making","3.1.1.5.6.NA.NA.sub.5.1"
"Make a match","3.1.1.5.6.NA.NA.5"
"Match","3.1.1.5.6.NA.NA.5"
"constitute marriage by contract","3.1.1.5.6.NA.NA.sub.5.1"
"provide with husband/wife","3.1.1.5.6.NA.NA.sub.5.1"
"obtain wife for","3.1.1.5.6.NA.NA.sub.5.1"
"Proposal of marriage","3.1.1.5.7.NA.NA.5"
"purposes in respect of proposal","3.1.1.5.7.NA.NA.sub.5.1"
"action of","3.1.1.5.7.NA.NA.sub.5.1"
"That has received an offer of marriage","3.1.1.5.7.NA.NA.5"
"that has not received an offer of marriage","3.1.1.5.7.NA.NA.sub.5.1"
"period of reaction following refusal","3.1.1.5.7.NA.NA.sub.5.1"
"Propose marriage","3.1.1.5.7.NA.NA.5"
"accept","3.1.1.5.7.NA.NA.sub.5.1"
"accept with alacrity","3.1.1.5.7.NA.NA.sub.5.1"
"Propose marriage to","3.1.1.5.7.NA.NA.5"
"refuse","3.1.1.5.7.NA.NA.sub.5.1"
"of a woman: refuse (a man)","3.1.1.5.7.NA.NA.sub.5.1"
"Propose marriage","3.1.1.5.7.NA.NA.5"
"Betrothal","3.1.1.5.8.NA.NA.5"
"treated as private/probationary marriage","3.1.1.5.8.NA.NA.sub.5.1"
"previous/pre-existing","3.1.1.5.8.NA.NA.sub.5.1"
"specific forms of","3.1.1.5.8.NA.NA.sub.5.1"
"engaging to give in marriage","3.1.1.5.8.NA.NA.sub.5.1"
"one who brings about betrothal","3.1.1.5.8.NA.NA.sub.5.1"
"betrothed person","3.1.1.5.8.NA.NA.sub.5.1"
"man","3.1.1.5.8.NA.NA.sub.5.2"
"woman","3.1.1.5.8.NA.NA.sub.5.2"
"couple","3.1.1.5.8.NA.NA.sub.5.2"
"document","3.1.1.5.8.NA.NA.sub.5.1"
"ring","3.1.1.5.8.NA.NA.sub.5.1"
"dissolution of betrothal","3.1.1.5.8.NA.NA.sub.5.1"
"Of/pertaining to betrothal","3.1.1.5.8.NA.NA.5"
"betrothed","3.1.1.5.8.NA.NA.sub.5.1"
"by form of private/probationary marriage","3.1.1.5.8.NA.NA.sub.5.2"
"previously","3.1.1.5.8.NA.NA.sub.5.2"
"rejected after betrothal","3.1.1.5.8.NA.NA.sub.5.1"
"not betrothed","3.1.1.5.8.NA.NA.sub.5.1"
"Engage oneself to marry","3.1.1.5.8.NA.NA.5"
"be betrothed","3.1.1.5.8.NA.NA.sub.5.1"
"for second time","3.1.1.5.8.NA.NA.sub.5.2"
"become engaged (of woman)","3.1.1.5.8.NA.NA.sub.5.1"
"Betroth","3.1.1.5.8.NA.NA.5"
"previously","3.1.1.5.8.NA.NA.sub.5.1"
"make marriage contract with, for another","3.1.1.5.8.NA.NA.sub.5.1"
"engage oneself to","3.1.1.5.8.NA.NA.sub.5.1"
"plight (one's troth)","3.1.1.5.8.NA.NA.sub.5.1"
"dissolve betrothal of","3.1.1.5.8.NA.NA.sub.5.1"
"Betroth","3.1.1.5.8.NA.NA.5"
"Betrothal and/or marriage","3.1.1.5.9.NA.NA.5"
"hand in betrothal/marriage","3.1.1.5.9.NA.NA.sub.5.1"
"Hindu ceremony of choosing husband","3.1.1.5.9.NA.NA.sub.5.1"
"Betrothed and/or married","3.1.1.5.9.NA.NA.5"
"enter into contract of marriage","3.1.1.5.9.NA.NA.sub.5.1"
"Betroth and/or marry","3.1.1.5.9.NA.NA.5"
"invest with engagement/wedding ring","3.1.1.5.9.NA.NA.sub.5.1"
"Action/fact of marrying","3.1.1.5.10.NA.NA.5"
"one who","3.1.1.5.10.NA.NA.sub.5.1"
"one who takes a wife","3.1.1.5.10.NA.NA.sub.5.2"
"giving in marriage","3.1.1.5.10.NA.NA.sub.5.1"
"connecting by marriage","3.1.1.5.10.NA.NA.sub.5.1"
"settling (down) in marriage","3.1.1.5.10.NA.NA.sub.5.1"
"Pertaining to marrying","3.1.1.5.10.NA.NA.5"
"before marriage","3.1.1.5.10.NA.NA.sub.5.1"
"after marriage","3.1.1.5.10.NA.NA.sub.5.1"
"marrying","3.1.1.5.10.NA.NA.sub.5.1"
"taking a wife","3.1.1.5.10.NA.NA.sub.5.2"
"not","3.1.1.5.10.NA.NA.sub.5.2"
"settled in marriage","3.1.1.5.10.NA.NA.sub.5.1"
"As regards marrying","3.1.1.5.10.NA.NA.5"
"before/after marriage","3.1.1.5.10.NA.NA.sub.5.1"
"Marry","3.1.1.5.10.NA.NA.5"
"be married (of daughters)","3.1.1.5.10.NA.NA.sub.5.2"
"of a man","3.1.1.5.10.NA.NA.sub.5.1"
"marry and settle","3.1.1.5.10.NA.NA.sub.5.1"
"Marry","3.1.1.5.10.NA.NA.5"
"a woman","3.1.1.5.10.NA.NA.sub.5.1"
"a man","3.1.1.5.10.NA.NA.sub.5.1"
"join in marriage","3.1.1.5.10.NA.NA.sub.5.1"
"tie up in matrimony","3.1.1.5.10.NA.NA.sub.5.1"
"cause to marry","3.1.1.5.10.NA.NA.sub.5.1"
"give in marriage","3.1.1.5.10.NA.NA.sub.5.1"
"get (someone) married","3.1.1.5.10.NA.NA.sub.5.1"
"become connected with by marrying","3.1.1.5.10.NA.NA.sub.5.1"
"obtain (something) by getting married","3.1.1.5.10.NA.NA.sub.5.1"
"settle in marriage","3.1.1.5.10.NA.NA.sub.5.1"
"Marry","3.1.1.5.10.NA.NA.5"
"Wedding/nuptials","3.1.1.5.11.NA.NA.5"
"performance of","3.1.1.5.11.NA.NA.sub.5.1"
"marriage service","3.1.1.5.11.NA.NA.sub.5.1"
"blessing","3.1.1.5.11.NA.NA.sub.5.1"
"manner of marrying","3.1.1.5.11.NA.NA.sub.5.1"
"bride capture","3.1.1.5.11.NA.NA.sub.5.2"
"bride-lifting","3.1.1.5.11.NA.NA.sub.5.2"
"bride-purchase","3.1.1.5.11.NA.NA.sub.5.2"
"by labour","3.1.1.5.11.NA.NA.sub.5.3"
"jumping over broomstick","3.1.1.5.11.NA.NA.sub.5.2"
"at which guests contribute money","3.1.1.5.11.NA.NA.sub.5.2"
"elopement","3.1.1.5.11.NA.NA.sub.5.2"
"Gretna Green marriage","3.1.1.5.11.NA.NA.sub.5.3"
"Mormon","3.1.1.5.11.NA.NA.sub.5.2"
"in haste/under duress","3.1.1.5.11.NA.NA.sub.5.2"
"in wartime","3.1.1.5.11.NA.NA.sub.5.2"
"clandestine","3.1.1.5.11.NA.NA.sub.5.2"
"marriage after cohabitation","3.1.1.5.11.NA.NA.sub.5.2"
"other types of wedding","3.1.1.5.11.NA.NA.sub.5.2"
"performing marriage ceremony","3.1.1.5.11.NA.NA.sub.5.1"
"types of wedding","3.1.1.5.11.NA.NA.sub.5.1"
"married (in specific manner)","3.1.1.5.11.NA.NA.sub.5.1"
"present oneself for marriage","3.1.1.5.11.NA.NA.sub.5.1"
"be married by parson","3.1.1.5.11.NA.NA.sub.5.1"
"join hands (of couple being married)","3.1.1.5.11.NA.NA.sub.5.1"
"join hands (of priest)","3.1.1.5.11.NA.NA.sub.5.2"
"jump over broomstick","3.1.1.5.11.NA.NA.sub.5.1"
"elope","3.1.1.5.11.NA.NA.sub.5.1"
"marry secretly","3.1.1.5.11.NA.NA.sub.5.1"
"Celebrate (a marriage)","3.1.1.5.11.NA.NA.5"
"marry (of priest/functionary)","3.1.1.5.11.NA.NA.sub.5.1"
"hand over bride","3.1.1.5.11.NA.NA.sub.5.1"
"make up a marriage hastily","3.1.1.5.11.NA.NA.sub.5.1"
"marry after seduction","3.1.1.5.11.NA.NA.sub.5.1"
"couple about to be married","3.1.1.5.11.1.NA.sub.6.1"
"bride and bridegroom","3.1.1.5.11.1.NA.sub.6.1"
"newly married couple","3.1.1.5.11.1.NA.sub.6.1"
"person about to be married","3.1.1.5.11.1.NA.sub.6.1"
"bride or bridegroom","3.1.1.5.11.1.NA.sub.6.1"
"eloper","3.1.1.5.11.1.NA.sub.6.2"
"one marrying by coemption","3.1.1.5.11.1.NA.sub.6.2"
"newly married person","3.1.1.5.11.1.NA.sub.6.1"
"bride","3.1.1.5.11.1.NA.sub.6.1"
"position of","3.1.1.5.11.1.NA.sub.6.2"
"types of","3.1.1.5.11.1.NA.sub.6.2"
"female sponsor","3.1.1.5.11.1.NA.sub.6.2"
"bridegroom","3.1.1.5.11.1.NA.sub.6.1"
"position of","3.1.1.5.11.1.NA.sub.6.2"
"very young","3.1.1.5.11.1.NA.sub.6.2"
"proxy","3.1.1.5.11.1.NA.sub.6.2"
"newly married man","3.1.1.5.11.1.NA.sub.6.1"
"one who brings/gives away bride","3.1.1.5.11.1.NA.sub.6.1"
"one acting part of bride's mother","3.1.1.5.11.1.NA.sub.6.1"
"one who performs marriage ceremony","3.1.1.5.11.1.NA.sub.6.1"
"types of","3.1.1.5.11.1.NA.sub.6.2"
"woman presiding over","3.1.1.5.11.1.NA.sub.6.1"
"attendant","3.1.1.5.11.1.NA.sub.6.1"
"bridesmaid","3.1.1.5.11.1.NA.sub.6.2"
"position of","3.1.1.5.11.1.NA.sub.6.3"
"action of","3.1.1.5.11.1.NA.sub.6.3"
"married","3.1.1.5.11.1.NA.sub.6.3"
"groomsman","3.1.1.5.11.1.NA.sub.6.2"
"flower-girl","3.1.1.5.11.1.NA.sub.6.2"
"page","3.1.1.5.11.1.NA.sub.6.2"
"bride-lifter","3.1.1.5.11.1.NA.sub.6.1"
"usher","3.1.1.5.11.1.NA.sub.6.1"
"wedding-guest","3.1.1.5.11.1.NA.sub.6.1"
"one busied about a wedding","3.1.1.5.11.1.NA.sub.6.1"
"wedding group/party","3.1.1.5.11.1.NA.sub.6.1"
"newly married","3.1.1.5.11.1.NA.sub.6.1"
"of/pertaining to/like a bride","3.1.1.5.11.1.NA.sub.6.1"
"attendant","3.1.1.5.11.1.NA.sub.6.1"
"act as bride","3.1.1.5.11.1.NA.sub.6.1"
"act as usher","3.1.1.5.11.1.NA.sub.6.1"
"act as bridegroom to","3.1.1.5.11.1.NA.sub.6.1"
"act as attendant to","3.1.1.5.11.1.NA.sub.6.1"
"banns/proclamation of","3.1.1.5.11.2.NA.sub.6.1"
"licence","3.1.1.5.11.2.NA.sub.6.1"
"certificate","3.1.1.5.11.2.NA.sub.6.1"
"Act of Parliament","3.1.1.5.11.2.NA.sub.6.1"
"records","3.1.1.5.11.2.NA.sub.6.1"
"proportion of marriages in population","3.1.1.5.11.2.NA.sub.6.2"
"proclaim banns","3.1.1.5.11.2.NA.sub.6.1"
"raise formal objection to banns","3.1.1.5.11.2.NA.sub.6.2"
"proclaim (banns)","3.1.1.5.11.2.NA.sub.6.1"
"proclaim (people/their names)","3.1.1.5.11.2.NA.sub.6.2"
"for the last time","3.1.1.5.11.2.NA.sub.6.3"
"Time of wedding","3.1.1.5.11.3.NA.6"
"hours when wedding may take place","3.1.1.5.11.3.NA.sub.6.1"
"wedding-day","3.1.1.5.11.3.NA.sub.6.1"
"morning of","3.1.1.5.11.3.NA.sub.6.2"
"anniversary","3.1.1.5.11.3.NA.sub.6.1"
"specific","3.1.1.5.11.3.NA.sub.6.2"
"Fix wedding-day","3.1.1.5.11.3.NA.6"
"vow","3.1.1.5.11.4.NA.sub.6.1"
"act of taking","3.1.1.5.11.4.NA.sub.6.2"
"(promise of) conjugal fidelity","3.1.1.5.11.4.NA.sub.6.2"
"marriage/wedding bond","3.1.1.5.11.4.NA.sub.6.1"
"ring as token of","3.1.1.5.11.4.NA.sub.6.2"
"article used as","3.1.1.5.11.4.NA.sub.6.3"
"finger on which placed","3.1.1.5.11.4.NA.sub.6.3"
"kiss as token of","3.1.1.5.11.4.NA.sub.6.2"
"pertaining to marriage/wedding bond","3.1.1.5.11.4.NA.sub.6.1"
"keep marriage vow","3.1.1.5.11.4.NA.sub.6.1"
"cloth","3.1.1.5.11.5.NA.sub.6.1"
"canopy","3.1.1.5.11.5.NA.sub.6.1"
"door at which couples were married","3.1.1.5.11.5.NA.sub.6.1"
"emblem/favour","3.1.1.5.11.5.NA.sub.6.1"
"lace to tie favour","3.1.1.5.11.5.NA.sub.6.2"
"wedding-garment(s)","3.1.1.5.11.5.NA.sub.6.1"
"state of being clothed in","3.1.1.5.11.5.NA.sub.6.2"
"garter","3.1.1.5.11.5.NA.sub.6.2"
"girdle","3.1.1.5.11.5.NA.sub.6.2"
"knives worn at","3.1.1.5.11.5.NA.sub.6.3"
"veil","3.1.1.5.11.5.NA.sub.6.2"
"other equipment/accessories","3.1.1.5.11.5.NA.sub.6.1"
"god of","3.1.1.5.11.5.NA.sub.6.1"
"presiding over as god","3.1.1.5.11.5.NA.sub.6.1"
"in bridal attire","3.1.1.5.11.5.NA.sub.6.1"
"wedding-march","3.1.1.5.11.6.NA.sub.6.1"
"song","3.1.1.5.11.6.NA.sub.6.1"
"serenade","3.1.1.5.11.6.NA.sub.6.1"
"bell/peal","3.1.1.5.11.6.NA.sub.6.1"
"ringing of","3.1.1.5.11.6.NA.sub.6.2"
"celebrating wedding (of song)","3.1.1.5.11.6.NA.sub.6.1"
"compose song for","3.1.1.5.11.6.NA.sub.6.1"
"greet with serenade","3.1.1.5.11.6.NA.sub.6.1"
"Wedding festivities","3.1.1.5.11.7.NA.6"
"procession","3.1.1.5.11.7.NA.sub.6.1"
"reception","3.1.1.5.11.7.NA.sub.6.1"
"feast","3.1.1.5.11.7.NA.sub.6.1"
"dinner","3.1.1.5.11.7.NA.sub.6.2"
"breakfast","3.1.1.5.11.7.NA.sub.6.2"
"supper","3.1.1.5.11.7.NA.sub.6.2"
"table","3.1.1.5.11.7.NA.sub.6.2"
"cup handed round","3.1.1.5.11.7.NA.sub.6.2"
"cake","3.1.1.5.11.7.NA.sub.6.2"
"stocking-throwing","3.1.1.5.11.7.NA.sub.6.1"
"place where wedding celebrated","3.1.1.5.11.7.NA.sub.6.1"
"door of","3.1.1.5.11.7.NA.sub.6.2"
"take part in specific custom","3.1.1.5.11.7.NA.sub.6.1"
"gift","3.1.1.5.11.8.NA.sub.6.1"
"list of acceptable gifts","3.1.1.5.11.8.NA.sub.6.2"
"gift by husband after wedding","3.1.1.5.11.8.NA.sub.6.2"
"bride-price","3.1.1.5.11.8.NA.sub.6.1"
"payment to lord on marriage of vassal","3.1.1.5.11.8.NA.sub.6.2"
"payment to lord on marriage of maiden","3.1.1.5.11.8.NA.sub.6.2"
"dowry","3.1.1.5.11.8.NA.sub.6.1"
"action of providing with","3.1.1.5.11.8.NA.sub.6.2"
"marriage settlement","3.1.1.5.11.8.NA.sub.6.1"
"goods contributed by wife","3.1.1.5.11.8.NA.sub.6.1"
"container for","3.1.1.5.11.8.NA.sub.6.2"
"wagon to transport","3.1.1.5.11.8.NA.sub.6.2"
"trousseau","3.1.1.5.11.8.NA.sub.6.1"
"container for","3.1.1.5.11.8.NA.sub.6.2"
"of/pertaining to dowry","3.1.1.5.11.8.NA.sub.6.1"
"entitled to dowry","3.1.1.5.11.8.NA.sub.6.2"
"possessing a dowry","3.1.1.5.11.8.NA.sub.6.2"
"not","3.1.1.5.11.8.NA.sub.6.3"
"take/receive dower","3.1.1.5.11.8.NA.sub.6.1"
"give as dowry","3.1.1.5.11.8.NA.sub.6.1"
"give dowry to","3.1.1.5.11.8.NA.sub.6.2"
"get daughter off hands by dowering","3.1.1.5.11.8.NA.sub.6.3"
"Time after marriage","3.1.1.5.11.9.NA.6"
"wedding-night","3.1.1.5.11.9.NA.sub.6.1"
"cup prepared for couple on","3.1.1.5.11.9.NA.sub.6.2"
"chamber","3.1.1.5.11.9.NA.sub.6.2"
"suite","3.1.1.5.11.9.NA.sub.6.3"
"bed","3.1.1.5.11.9.NA.sub.6.1"
"sleep on","3.1.1.5.11.9.NA.sub.6.2"
"sheet","3.1.1.5.11.9.NA.sub.6.2"
"putting bride to bed","3.1.1.5.11.9.NA.sub.6.1"
"consummation of marriage","3.1.1.5.11.9.NA.sub.6.2"
"one who","3.1.1.5.11.9.NA.sub.6.3"
"postponement of","3.1.1.5.11.9.NA.sub.6.3"
"honeymoon","3.1.1.5.11.9.NA.sub.6.1"
"typical character of","3.1.1.5.11.9.NA.sub.6.2"
"honeymooner(s)","3.1.1.5.11.9.NA.sub.6.2"
"wedding trip/visit","3.1.1.5.11.9.NA.sub.6.1"
"pertaining to marriage-bed","3.1.1.5.11.9.NA.sub.6.1"
"consummating marriage","3.1.1.5.11.9.NA.sub.6.1"
"pertaining to departing on honeymoon","3.1.1.5.11.9.NA.sub.6.1"
"honeymoon","3.1.1.5.11.9.NA.sub.6.1"
"consummate marriage","3.1.1.5.11.9.NA.sub.6.1"
"spend honeymoon","3.1.1.5.11.9.NA.sub.6.1"
"consummate (marriage)","3.1.1.5.11.9.NA.sub.6.1"
"Remarriage","3.1.1.5.12.NA.NA.5"
"more than once","3.1.1.5.12.NA.NA.sub.5.1"
"one who remarries/upholds remarriage","3.1.1.5.12.NA.NA.sub.5.1"
"several times","3.1.1.5.12.NA.NA.sub.5.2"
"levirate/sororate","3.1.1.5.12.NA.NA.sub.5.1"
"action of","3.1.1.5.12.NA.NA.sub.5.1"
"disallowing remarriage","3.1.1.5.12.NA.NA.sub.5.1"
"one who","3.1.1.5.12.NA.NA.sub.5.2"
"Remarried","3.1.1.5.12.NA.NA.5"
"levirate/sororate","3.1.1.5.12.NA.NA.sub.5.1"
"Remarry","3.1.1.5.12.NA.NA.5"
"disallow remarriage","3.1.1.5.12.NA.NA.sub.5.1"
"Take person as second spouse","3.1.1.5.12.NA.NA.5"
"unite again in marriage","3.1.1.5.12.NA.NA.sub.5.1"
"Unmarried person(s)","3.1.1.5.13.NA.NA.5"
"collectively","3.1.1.5.13.NA.NA.sub.5.1"
"state/condition of","3.1.1.5.13.NA.NA.sub.5.1"
"by choice","3.1.1.5.13.NA.NA.sub.5.1"
"state/condition of","3.1.1.5.13.NA.NA.sub.5.2"
"Unmarried","3.1.1.5.13.NA.NA.5"
"pertaining to/involving unmarried state","3.1.1.5.13.NA.NA.sub.5.1"
"without a spouse","3.1.1.5.13.NA.NA.sub.5.1"
"characterized by absence of spouse","3.1.1.5.13.NA.NA.sub.5.2"
"by choice","3.1.1.5.13.NA.NA.sub.5.1"
"pertaining to/involving condition of","3.1.1.5.13.NA.NA.sub.5.2"
"unattached","3.1.1.5.13.NA.NA.sub.5.1"
"Restrain from matrimony","3.1.1.5.13.NA.NA.5"
"Unmarried woman","3.1.1.5.13.1.NA.6"
"appended to name","3.1.1.5.13.1.NA.sub.6.1"
"collectively","3.1.1.5.13.1.NA.sub.6.1"
"condition of","3.1.1.5.13.1.NA.sub.6.1"
"state of being unmarried or widowed","3.1.1.5.13.1.NA.sub.6.1"
"young unmarried woman","3.1.1.5.13.1.NA.sub.6.1"
"as title/form of address","3.1.1.5.13.1.NA.sub.6.2"
"condition of","3.1.1.5.13.1.NA.sub.6.2"
"virginity as natural condition of","3.1.1.5.13.1.NA.sub.6.3"
"time when one is","3.1.1.5.13.1.NA.sub.6.2"
"of noble birth","3.1.1.5.13.1.NA.sub.6.2"
"not","3.1.1.5.13.1.NA.sub.6.2"
"prim","3.1.1.5.13.1.NA.sub.6.1"
"independent","3.1.1.5.13.1.NA.sub.6.1"
"elderly","3.1.1.5.13.1.NA.sub.6.1"
"condition of","3.1.1.5.13.1.NA.sub.6.2"
"characteristics of","3.1.1.5.13.1.NA.sub.6.2"
"who is an aunt","3.1.1.5.13.1.NA.sub.6.2"
"unattached woman","3.1.1.5.13.1.NA.sub.6.1"
"condition of","3.1.1.5.13.1.NA.sub.6.2"
"one unlikely to marry","3.1.1.5.13.1.NA.sub.6.1"
"Unmarried (woman)","3.1.1.5.13.1.NA.6"
"without a husband","3.1.1.5.13.1.NA.sub.6.1"
"like/pertaining to elderly unmarried woman","3.1.1.5.13.1.NA.sub.6.1"
"having no husband or suitor","3.1.1.5.13.1.NA.sub.6.1"
"in manner of old maid","3.1.1.5.13.1.NA.sub.6.1"
"without prospect of marrying","3.1.1.5.13.1.NA.sub.6.1"
"remain unmarried/be old maid","3.1.1.5.13.1.NA.sub.6.1"
"Unmarried man","3.1.1.5.13.2.NA.6"
"collectively","3.1.1.5.13.2.NA.sub.6.1"
"condition of","3.1.1.5.13.2.NA.sub.6.1"
"characteristic of","3.1.1.5.13.2.NA.sub.6.1"
"by choice","3.1.1.5.13.2.NA.sub.6.1"
"Unmarried (man)","3.1.1.5.13.2.NA.6"
"like/of nature of","3.1.1.5.13.2.NA.sub.6.1"
"pertaining to/involving condition of","3.1.1.5.13.2.NA.sub.6.1"
"virgin/celibate","3.1.1.5.13.2.NA.sub.6.1"
"Live as bachelor","3.1.1.5.13.2.NA.6"
"Widow/widower","3.1.1.5.14.NA.NA.5"
"condition of","3.1.1.5.14.NA.NA.sub.5.1"
"fact of becoming","3.1.1.5.14.NA.NA.sub.5.1"
"widow","3.1.1.5.14.NA.NA.sub.5.1"
"as title","3.1.1.5.14.NA.NA.sub.5.2"
"collectively","3.1.1.5.14.NA.NA.sub.5.2"
"condition of","3.1.1.5.14.NA.NA.sub.5.2"
"life as","3.1.1.5.14.NA.NA.sub.5.2"
"night spent as","3.1.1.5.14.NA.NA.sub.5.2"
"specific period","3.1.1.5.14.NA.NA.sub.5.2"
"sorrow/comfort of","3.1.1.5.14.NA.NA.sub.5.2"
"types of widow","3.1.1.5.14.NA.NA.sub.5.2"
"by self-immolation on husband's pyre","3.1.1.5.14.NA.NA.sub.5.3"
"custom of","3.1.1.5.14.NA.NA.sub.5.4"
"widow with share of husband's property","3.1.1.5.14.NA.NA.sub.5.3"
"widow's share of property","3.1.1.5.14.NA.NA.sub.5.4"
"container","3.1.1.5.14.NA.NA.sub.5.4"
"widow's clothes","3.1.1.5.14.NA.NA.sub.5.2"
"widower","3.1.1.5.14.NA.NA.sub.5.1"
"condition of","3.1.1.5.14.NA.NA.sub.5.2"
"Made or become a widow/widower","3.1.1.5.14.NA.NA.5"
"widowed","3.1.1.5.14.NA.NA.sub.5.1"
"pertaining to/characteristic of widow","3.1.1.5.14.NA.NA.sub.5.2"
"having share of husband's property","3.1.1.5.14.NA.NA.sub.5.2"
"entitled to","3.1.1.5.14.NA.NA.sub.5.3"
"not","3.1.1.5.14.NA.NA.sub.5.3"
"made or become a widower","3.1.1.5.14.NA.NA.sub.5.1"
"in manner of widow","3.1.1.5.14.NA.NA.sub.5.1"
"take vow of chastity (of widow)","3.1.1.5.14.NA.NA.sub.5.1"
"survive as widow","3.1.1.5.14.NA.NA.sub.5.1"
"make widow","3.1.1.5.14.NA.NA.sub.5.2"
"endow with share of husband's property","3.1.1.5.14.NA.NA.sub.5.2"
"deprive of wife","3.1.1.5.14.NA.NA.sub.5.1"
"deprive of wife","3.1.1.5.14.NA.NA.sub.5.1"
"Divorce/dissolution","3.1.1.5.15.NA.NA.5"
"bill of divorce","3.1.1.5.15.NA.NA.sub.5.1"
"conditional court order","3.1.1.5.15.NA.NA.sub.5.1"
"capability of being dissolved (of marriage)","3.1.1.5.15.NA.NA.sub.5.1"
"divorce of a wife","3.1.1.5.15.NA.NA.sub.5.1"
"one who divorces","3.1.1.5.15.NA.NA.sub.5.1"
"third party in divorce","3.1.1.5.15.NA.NA.sub.5.1"
"condition of","3.1.1.5.15.NA.NA.sub.5.2"
"divorced person","3.1.1.5.15.NA.NA.sub.5.1"
"woman","3.1.1.5.15.NA.NA.sub.5.2"
"non-divorce","3.1.1.5.15.NA.NA.sub.5.1"
"that which renders marriage null and void","3.1.1.5.15.NA.NA.sub.5.1"
"desertion","3.1.1.5.15.NA.NA.sub.5.1"
"by wife with lover","3.1.1.5.15.NA.NA.sub.5.2"
"separation","3.1.1.5.15.NA.NA.sub.5.1"
"order for","3.1.1.5.15.NA.NA.sub.5.2"
"person separated","3.1.1.5.15.NA.NA.sub.5.2"
"woman","3.1.1.5.15.NA.NA.sub.5.3"
"man","3.1.1.5.15.NA.NA.sub.5.3"
"forcible separation","3.1.1.5.15.NA.NA.sub.5.2"
"that which separates husband and wife","3.1.1.5.15.NA.NA.sub.5.3"
"broken home","3.1.1.5.15.NA.NA.sub.5.1"
"Divorced","3.1.1.5.15.NA.NA.5"
"of woman","3.1.1.5.15.NA.NA.sub.5.1"
"causing/leading to divorce","3.1.1.5.15.NA.NA.sub.5.1"
"liable to divorce","3.1.1.5.15.NA.NA.sub.5.1"
"not","3.1.1.5.15.NA.NA.sub.5.2"
"deserting by wife with lover","3.1.1.5.15.NA.NA.sub.5.1"
"on the point of dissolution","3.1.1.5.15.NA.NA.sub.5.1"
"Divorce/dissolution","3.1.1.5.15.NA.NA.5"
"Divorce/separate","3.1.1.5.15.NA.NA.5"
"desert husband with lover","3.1.1.5.15.NA.NA.sub.5.1"
"Dissolve (a marriage)","3.1.1.5.15.NA.NA.5"
"dissolve the marriage of","3.1.1.5.15.NA.NA.sub.5.1"
"divorce (a spouse)","3.1.1.5.15.NA.NA.sub.5.1"
"divorce a wife","3.1.1.5.15.NA.NA.sub.5.2"
"cite as co-respondent","3.1.1.5.15.NA.NA.sub.5.1"
"annul the marriage of","3.1.1.5.15.NA.NA.sub.5.1"
"separate (man and wife)","3.1.1.5.15.NA.NA.sub.5.2"
"Dissolve marriage","3.1.1.5.15.NA.NA.5"
"Study of society","3.1.2.NA.NA.NA.NA.3"
"one who studies society","3.1.2.NA.NA.NA.NA.sub.3.1"
"application to other fields","3.1.2.NA.NA.NA.NA.sub.3.1"
"rendering sociological","3.1.2.NA.NA.NA.NA.sub.3.1"
"sociometry","3.1.2.NA.NA.NA.NA.sub.3.1"
"one who studies","3.1.2.NA.NA.NA.NA.sub.3.2"
"diagram","3.1.2.NA.NA.NA.NA.sub.3.2"
"other branches","3.1.2.NA.NA.NA.NA.sub.3.1"
"one who studies/practises","3.1.2.NA.NA.NA.NA.sub.3.2"
"theories/methods of analysis","3.1.2.NA.NA.NA.NA.sub.3.1"
"specific","3.1.2.NA.NA.NA.NA.sub.3.2"
"instance of","3.1.2.NA.NA.NA.NA.sub.3.2"
"one who follows/uses","3.1.2.NA.NA.NA.NA.sub.3.2"
"Pertaining to study of society","3.1.2.NA.NA.NA.NA.3"
"rendering sociological","3.1.2.NA.NA.NA.NA.sub.3.1"
"sociometric","3.1.2.NA.NA.NA.NA.sub.3.1"
"sociometric types","3.1.2.NA.NA.NA.NA.sub.3.2"
"other branches","3.1.2.NA.NA.NA.NA.sub.3.1"
"theories/methods of analysis","3.1.2.NA.NA.NA.NA.sub.3.1"
"Sociologically","3.1.2.NA.NA.NA.NA.3"
"specific","3.1.2.NA.NA.NA.NA.sub.3.1"
"theories/methods of analysis","3.1.2.NA.NA.NA.NA.sub.3.1"
"Study society","3.1.2.NA.NA.NA.NA.3"
"render sociological","3.1.2.NA.NA.NA.NA.sub.3.1"
"study/analyze by specific method","3.1.2.NA.NA.NA.NA.sub.3.1"
"Customs/values/civilization","3.1.3.NA.NA.NA.NA.3"
"social structure/system","3.1.3.NA.NA.NA.NA.sub.3.1"
"type of structure/system","3.1.3.NA.NA.NA.NA.sub.3.2"
"change","3.1.3.NA.NA.NA.NA.sub.3.1"
"forces producing","3.1.3.NA.NA.NA.NA.sub.3.2"
"action resulting in","3.1.3.NA.NA.NA.NA.sub.3.2"
"one who initiates","3.1.3.NA.NA.NA.NA.sub.3.2"
"shock due to sudden changes","3.1.3.NA.NA.NA.NA.sub.3.2"
